需求编号,来源文档和章节,原子需求,对应实施工作包,实现文件或符号,自动化验证,页面PDA打印或性能验证,当前状态,证据链接或位置,产品确认人,确认版本
ACT-S05-05,work-item-catalog.md ACT-S05-05,裁片需验收时，裁片检验以“待验裁片→合格裁片”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S05-06,work-item-catalog.md ACT-S05-06,下一环节可接续时，裁片交出以“可交裁片→交出确认”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S05-07,work-item-catalog.md ACT-S05-07,已交出到下一环节时，裁片下游接收以“到达→下游实收”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S06-01,work-item-catalog.md ACT-S06-01,本批有此工艺时，特殊工艺任务接收以“任务及投入到达→接收确认”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S06-02,work-item-catalog.md ACT-S06-02,按实际工艺类型实例化时，特殊工艺执行以“技术／投入齐→加工完成”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S06-03,work-item-catalog.md ACT-S06-03,工艺产出须检验时，特殊工艺检验以“加工完成→合格产出”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S06-04,work-item-catalog.md ACT-S06-04,合格输出需移交时，特殊工艺交出以“可交出→实际交出”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S06-05,work-item-catalog.md ACT-S06-05,准备进入车缝时，车缝齐套确认以“所需裁片／辅料实收→本批齐套”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S06-06,work-item-catalog.md ACT-S06-06,本批具备分单条件时，分单以“齐套→分单结果生效”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S06-07,work-item-catalog.md ACT-S06-07,需配套送至执行组时，厂内配套与交接以“可配套→执行组实收”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S07-01,work-item-catalog.md ACT-S07-01,已下发时，车缝任务接收以“有效下发→接收确认”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
ACT-S07-02,work-item-catalog.md ACT-S07-02,具备可执行数量时，车缝排队与开工以“可执行→实际开工”识别该动作的完成事实,WP01/WP02,src/pages/production-fulfillment/catalog.ts、configuration.ts,77条工作目录逐条检查：稳定ID/阶段/适用条件/起止/责任/单据/规则依据非空；scripts/check-dds-production-fulfillment.mjs：目录/详情/匹配配置,配置→工作目录；按候选类型验证定义，不声称每任务77项或77类已接线上；无新增PDA执行或现场标签打印（沿用来源系统）；DDS报表打印另验。,已验证,implementation-evidence/verification.json；implementation-evidence/build.log；implementation-evidence/build-manifest.json；implementation-review.md,用户已指示按方案执行；Codex完成原型验证；产品接受待用户查看,V1.0本地Mock；4804328a工作树内容哈希见build-manifest.json；浏览器证据2026-09-17T13:25:12.321Z
